"playercode","EventId","iscritto","Year","date_tournament","EventName","EventType","EventCountry","Surface","TotPrizeMoney","Same_Nationality","Rank","ha_pts_def"
z371,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,97,1
z371,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,92,1
te30,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,148,0
te30,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,103,1
te30,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,148,0
te30,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,146,1
te30,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,103,1
te30,9158,1,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,146,1
te30,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,148,0
te30,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,146,1
cf01,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,89,0
cf01,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,89,0
cf01,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,89,0
a829,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,100,1
a829,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,123,1
a829,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,100,1
a829,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,123,1
a829,424,1,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,123,1
ga36,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,102,1
ga36,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,102,1
ga36,424,1,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,102,1
v836,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,104,1
v836,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,98,1
v836,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,104,1
v836,9158,1,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,98,1
v836,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,98,1
kb09,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,95,0
kb09,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,102,0
kb09,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,95,0
kb09,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,102,0
kb09,499,1,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,1,95,0
kb95,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,79,0
kb95,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,79,0
kb95,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,79,0
g09o,506,1,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,103,1
g09o,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,103,1
g09o,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,1,101,0
g09o,9158,1,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,101,0
g09o,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,103,1
g09o,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,101,0
v708,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,120,1
v708,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,107,0
v708,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,120,1
v708,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,115,1
v708,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,107,0
v708,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,115,1
v708,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,120,1
v708,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,115,1
j386,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,118,0
j386,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,114,1
j386,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,118,0
j386,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,114,1
j386,499,1,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,1,118,0
v942,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,110,1
v942,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,106,1
v942,407,1,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,110,1
v942,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,106,1
v942,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,110,1
mp01,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,109,1
mp01,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,86,1
mp01,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,109,1
mp01,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,86,1
mp01,424,1,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,1,86,1
gb93,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,111,0
gb93,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,111,0
t0ap,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,132,1
t0ap,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,132,1
t0ap,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,108,0
t0ap,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,108,0
t0ap,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,132,1
t0ap,424,1,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,108,0
wb32,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,97,1
wb32,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,97,1
wb32,424,1,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,97,1
s0la,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,119,1
s0la,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,150,1
s0la,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,119,1
s0la,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,150,1
s0la,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,150,1
p0ct,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,109,0
p0ct,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,109,0
p0ct,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,109,0
p09z,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,91,0
p09z,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,113,1
p09z,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,91,0
p09z,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,90,0
p09z,8998,1,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,1,113,1
p09z,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,90,0
p09z,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,91,0
p09z,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,90,0
a596,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,168,1
a596,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,168,1
a596,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,168,1
r09x,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,131,1
r09x,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,122,0
r09x,407,1,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,131,1
r09x,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,122,1
r09x,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,122,0
r09x,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,122,1
r09x,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,131,1
r09x,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,122,1
e865,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,102,1
e865,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,102,1
e865,499,1,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,1,102,1
v306,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,133,1
v306,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,133,1
v306,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,118,0
v306,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,118,0
v306,499,1,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,133,1
v306,424,1,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,118,0
d874,506,1,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,1,159,1
d874,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,136,1
d874,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,159,1
d874,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,131,0
d874,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,136,1
d874,9158,1,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,1,131,0
d874,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,159,1
d874,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,131,0
u182,506,1,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,1,127,0
u182,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,127,1
u182,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,127,0
u182,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,127,1
u182,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,127,0
y218,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,168,1
y218,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,168,1
y218,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,168,1
h997,506,1,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,134,1
h997,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,128,0
h997,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,134,1
h997,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,132,0
h997,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,128,0
h997,9158,1,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,132,0
h997,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,134,1
h997,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,132,0
bu13,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,124,1
bu13,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,131,1
bu13,407,1,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,124,1
bu13,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,112,0
bu13,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,131,1
bu13,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,112,0
bu13,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,124,1
bu13,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,112,0
v832,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,171,1
v832,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,129,0
v832,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,171,1
v832,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,171,1
v832,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,1,129,0
v832,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,171,1
v832,499,1,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,171,1
v832,424,1,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,171,1
sm25,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,143,1
sm25,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,143,1
sm25,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,141,1
sm25,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,141,1
sm25,499,1,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,1,143,1
sm25,424,1,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,1,141,1
da31,506,1,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,107,1
da31,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,107,1
da31,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,138,0
da31,9158,1,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,138,0
da31,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,107,1
da31,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,138,0
so20,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,135,0
so20,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,135,0
so20,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,135,0
a0fc,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,109,0
a0fc,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,109,0
a0fc,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,109,0
n0bg,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,160,1
n0bg,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,160,1
kc04,506,1,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,129,0
kc04,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,137,0
kc04,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,129,0
kc04,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,133,0
kc04,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,137,0
kc04,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,133,0
kc04,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,129,0
kc04,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,133,0
aa27,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,154,1
aa27,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,154,1
v0dz,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,152,1
v0dz,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,152,1
v0dz,375,1,2023,"2023-02-06",Montpellier,250,France,Hard,562815,1,145,0
v0dz,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,145,0
v0dz,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,152,1
v0dz,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,145,0
ki82,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,152,1
ki82,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,179,1
ki82,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,152,1
ki82,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,179,1
ki82,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,179,1
gf95,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,151,1
gf95,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,147,1
gf95,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,151,1
gf95,375,1,2023,"2023-02-06",Montpellier,250,France,Hard,562815,1,148,0
gf95,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,147,1
gf95,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,148,0
gf95,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,151,1
gf95,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,148,0
s0gr,506,1,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,125,0
s0gr,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,144,1
s0gr,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,125,0
s0gr,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,144,1
s0gr,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,125,0
gh92,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,145,1
gh92,407,1,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,145,1
gh92,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,116,0
gh92,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,116,0
gh92,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,145,1
gh92,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,116,0
wb08,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,112,1
wb08,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,138,1
wb08,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,112,1
wb08,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,111,1
wb08,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,138,1
wb08,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,111,1
wb08,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,112,1
wb08,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,111,1
gh33,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,161,1
gh33,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,151,1
gh33,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,161,1
gh33,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,151,1
gh33,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,161,1
mh30,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,139,0
mh30,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,148,0
mh30,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,139,0
mh30,8998,1,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,1,148,0
mh30,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,139,0
m0jz,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,144,0
m0jz,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,144,0
m0jz,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,144,0
sl28,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,167,1
sl28,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,167,1
c0c8,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,143,1
c0c8,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,143,1
j551,506,1,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,136,1
j551,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,136,1
j551,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,129,1
j551,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,129,1
j551,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,136,1
j551,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,129,1
b0gg,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,153,0
b0gg,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,147,1
b0gg,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,153,0
b0gg,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,147,1
b0gg,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,147,1
s0h2,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,114,0
s0h2,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,158,0
s0h2,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,114,0
s0h2,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,113,1
s0h2,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,158,0
s0h2,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,113,1
s0h2,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,114,0
s0h2,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,113,1
d994,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,157,0
d994,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,1,157,0
r0fs,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,128,1
r0fs,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,128,1
r0fs,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,128,1
k0az,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,125,0
k0az,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,125,0
k0az,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,1,125,0
mn13,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,154,1
mn13,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,141,1
mn13,407,1,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,154,1
mn13,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,141,1
mn13,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,154,1
mp20,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,173,1
mp20,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,161,1
mp20,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,173,1
mp20,375,1,2023,"2023-02-06",Montpellier,250,France,Hard,562815,1,156,1
mp20,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,161,1
mp20,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,156,1
mp20,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,173,1
mp20,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,156,1
p09o,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,171,1
p09o,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,171,1
bi23,506,0,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,0,140,1
bi23,301,0,2023,"2023-01-09",Auckland,250,New Zealand,Hard,642735,0,159,0
bi23,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,140,1
bi23,375,0,2023,"2023-02-06",Montpellier,250,France,Hard,562815,0,175,1
bi23,8998,0,2023,"2023-01-09",Adelaide 2,250,Australia,Hard,642735,0,159,0
bi23,9158,0,2023,"2023-02-06",Cordoba,250,Argentina,Clay,642735,0,175,1
bi23,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,140,1
bi23,424,0,2023,"2023-02-06",Dallas,250,"TX, U.S.A.",Hard,737170,0,175,1
mv14,891,1,2023,"2023-01-02",Pune,250,India,Hard,642735,0,50,0
mv14,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,50,0
gb88,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,53,0
gb88,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,53,0
kb05,891,1,2023,"2023-01-02",Pune,250,India,Hard,642735,0,54,0
kb05,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,54,0
hh06,891,0,2023,"2023-01-02",Pune,250,India,Hard,642735,0,56,0
hh06,2843,0,2023,"2023-01-02",Adelaide 1,250,Australia,Hard,642735,0,56,0
cg04,506,1,2023,"2023-02-13",Buenos Aires,250,Argentina,Clay,626595,1,68,0
cg04,407,0,2023,"2023-02-13",Rotterdam,500,Netherlands,Hard,2074505,0,68,0
cg04,499,0,2023,"2023-02-13",Delray Beach,250,"FL, U.S.A.",Hard,642735,0,68,0
